OBJECTID,Latitude,Longitude,Projection_y_coordinate,Projection_x_coordinate,HSD baseline 1981-2000 lower,HSD baseline 1981-2000 median,HSD baseline 1981-2000 upper,HSD baseline 2001-2020 lower,HSD baseline 2001-2020 median,HSD baseline 2001-2020 upper,HSD 1.5°C lower,HSD 1.5°C median,HSD 1.5°C upper,HSD 2°C lower,HSD 2°C median,HSD 2°C upper,HSD 2.5°C lower,HSD 2.5°C median,HSD 2.5°C upper,HSD 3°C lower,HSD 3°C median,HSD 3°C upper,HSD 4°C lower,HSD 4°C median,HSD 4°C upper,Shape__Area,Shape__Length
1748,57.12514,-5.73543,810000,174000,0,0,0,0,0.1,0.2,0,0.1,0.2,0,0.1,0.4,0,0.3,1.1,0.1,0.6,1.7,0.6,1.2,3,487131425.120605,88284.3060130196
1749,57.13089,-5.53762,810000,186000,0,0,0,0,0.1,0.3,0,0.2,0.3,0,0.2,0.4,0,0.2,1,0.1,0.6,2,0.8,1.2,3.5,487345510.739746,88303.7041114973
1750,57.13632,-5.33974,810000,198000,0,0,0,0,0,0.3,0,0.1,0.3,0,0.1,0.4,0,0.1,0.9,0,0.3,1.3,0.5,1.1,2.9,487551299.358887,88322.3455730567
1751,57.14144,-5.14179,810000,210000,0,0,0,0,0,0.2,0,0.1,0.2,0,0.1,0.3,0,0.1,0.8,0.1,0.3,1,0.5,1,2.6,487744646.912354,88339.8563811135
1752,57.14625,-4.94377,810000,222000,0,0,0,0,0,0.4,0,0.2,0.4,0,0.2,0.5,0,0.3,1,0.2,0.4,1.8,0.8,1.5,3.2,487925719.888184,88356.2530748391
1753,57.15074,-4.74569,810000,234000,0,0,0,0.1,0.3,0.4,0.1,0.4,0.6,0.3,0.4,0.9,0.1,0.4,1.7,0.4,0.8,2.6,1.2,2.4,4.9,488093327.834961,88371.4276328412
1754,57.15493,-4.54756,810000,246000,0,0,0,0,0,0.2,0,0.1,0.2,0,0.1,0.3,0,0.1,1,0.1,0.3,1.4,0.4,1.3,3,488247248.080811,88385.3604148015
1755,57.1588,-4.34937,810000,258000,0,0,0,0,0,0.2,0,0,0.2,0,0,0.3,0,0,0.6,0,0.1,0.8,0.1,0.6,2.1,488393397.612305,88398.5872132141
1756,57.16235,-4.15114,810000,270000,0,0,0,0,0,0.2,0,0,0.2,0,0.1,0.4,0,0,0.7,0,0.1,1,0.2,0.8,2.6,488524445.864258,88410.4467067505
1757,57.1656,-3.95286,810000,282000,0,0,0,0,0.2,0.4,0,0.4,0.6,0.1,0.4,0.9,0.2,0.5,2,0.5,0.9,3,1.5,2.6,5.9,488642817.426514,88421.1570515596
1758,57.16853,-3.75455,810000,294000,0,0,0,0,0.4,0.6,0,0.6,0.9,0.1,0.7,1.3,0.4,0.8,2.3,0.8,1.2,3.9,2.1,3.4,6.9,488756609.736328,88431.451750594
1759,57.17115,-3.55619,810000,306000,0,0,0,0,0,0.1,0,0.1,0.3,0,0.1,0.4,0,0.1,1,0,0.3,1.5,0.4,1,2.9,488851675.169189,88440.0513583078
1760,57.17345,-3.35781,810000,318000,0,0,0,0,0,0.1,0,0.1,0.3,0,0.1,0.4,0,0.2,1,0.1,0.3,1.9,0.5,1.1,3.1,488940496.432617,88448.0855926374
1761,57.17544,-3.15939,810000,330000,0,0,0,0,0,0.2,0,0.1,0.3,0,0.2,0.4,0,0.1,1,0.1,0.3,2.2,0.6,1.2,3.3,489017369.520996,88455.0383311606
1762,57.17712,-2.96096,810000,342000,0,0,0,0,0.1,0.3,0,0.2,0.5,0.1,0.2,0.7,0.1,0.3,1.8,0.3,0.6,3,1,1.9,4.9,489076305.532959,88460.3684791701
1763,57.17848,-2.7625,810000,354000,0,0,0,0,0.1,0.4,0,0.2,0.4,0,0.3,0.6,0,0.2,1.5,0.1,0.5,2.8,1.1,1.9,4.6,489125535.164795,88464.8205869031
1764,57.17953,-2.56403,810000,366000,0,0,0,0,0.1,0.3,0,0.1,0.4,0,0.2,0.5,0,0.2,1.3,0.1,0.4,2.3,1,1.6,3.8,489166399.815063,88468.515828525
1765,57.18026,-2.36555,810000,378000,0,0,0,0,0.1,0.2,0,0.1,0.3,0,0.1,0.3,0,0.2,0.7,0.2,0.4,1.5,0.8,1.5,3.3,489196988.297119,88471.2824357843
1766,57.18068,-2.16706,810000,390000,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0.1,0.2,0,0.1,0.6,0.3,0.5,1.2,489210210.22168,88472.477813707
1767,57.18089,-1.96773,810000,402000,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.1,0.3,0.3,0.4,0.9,493345701.667114,88846.1138465053
1768,57.17533,-7.3303,822000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.7,487823343.864258,88346.9842774814
1769,57.21353,-6.341,822000,138000,0,0,0,0,0.1,0.2,0,0.2,0.3,0,0.1,0.4,0,0.2,1,0.1,0.5,1.2,0.5,1.1,2.8,489251219.659668,88476.1865769506
1770,57.22023,-6.14286,822000,150000,0,0,0,0,0.1,0.2,0,0.1,0.2,0,0.1,0.4,0,0.2,1,0.1,0.5,1.4,0.5,1,2.9,489499457.67041,88498.6293463232
1771,57.22663,-5.94463,822000,162000,0,0,0,0,0.1,0.2,0,0.2,0.3,0,0.1,0.3,0,0.2,0.9,0.2,0.5,1.3,0.8,1.3,2.6,489744206.957031,88520.7508081649
1772,57.23271,-5.74632,822000,174000,0,0,0,0,0.1,0.2,0,0.1,0.2,0,0.1,0.3,0,0.2,0.7,0.1,0.5,1.3,0.6,1,2.3,489974045.472656,88541.5203578688
1773,57.23848,-5.54793,822000,186000,0,0,0,0,0.3,0.6,0,0.4,0.8,0.2,0.4,0.8,0.3,0.5,1.6,0.5,1,2.4,1.4,2,4,490188563.186035,88560.9006521066
1774,57.24393,-5.34948,822000,198000,0,0,0,0,0,0.2,0,0.1,0.3,0,0.1,0.4,0,0.2,1,0.1,0.4,1.8,0.8,1.3,3.4,490387449.352051,88578.8643705045
1775,57.24907,-5.15095,822000,210000,0,0,0,0,0,0.2,0,0,0.3,0,0,0.2,0,0,0.7,0,0.2,1,0.3,0.7,2.4,490582618.461914,88596.4889716344
1776,57.2539,-4.95236,822000,222000,0,0,0,0,0,0.2,0,0.1,0.3,0,0.1,0.5,0,0.1,0.7,0.1,0.3,1.5,0.6,1.2,3,490765211.493408,88612.9751178185
1777,57.25841,-4.7537,822000,234000,0,0,0,0,0.1,0.4,0,0.2,0.4,0,0.2,0.5,0,0.2,1,0.2,0.4,1.9,0.7,1.5,3.6,490935945.609619,88628.3879001694
1778,57.26261,-4.55499,822000,246000,0,0,0,0,0.2,0.3,0,0.3,0.5,0.1,0.2,0.6,0,0.2,1,0.2,0.5,2.2,0.9,1.7,3.9,491094607.002197,88642.7082795997
1779,57.2665,-4.35623,822000,258000,0,0,0,0,0,0.2,0,0.1,0.3,0,0.2,0.4,0,0.2,1,0.1,0.4,1.8,0.7,1.4,3.6,491240386.592285,88655.8637211379
1780,57.27007,-4.15742,822000,270000,0,0,0,0,0,0.2,0,0.1,0.2,0,0.1,0.4,0,0.1,1,0,0.3,1.6,0.5,1.1,3.4,491374443.365234,88667.9594769902
1781,57.27333,-3.95857,822000,282000,0,0,0,0,0.2,0.4,0,0.3,0.7,0,0.4,0.9,0.1,0.4,1.9,0.4,0.8,3,1,2.2,5.5,491495821.868652,88678.9108239649
1782,57.27627,-3.75967,822000,294000,0,0,0,0.1,0.4,0.7,0.1,0.6,1,0.2,0.7,1.4,0.6,0.9,2.7,1.1,1.4,4,2.3,4,7.3,491613090.038574,88689.4887622795
1783,57.2789,-3.56074,822000,306000,0,0,0,0,0.2,0.4,0,0.4,0.7,0.2,0.4,1.1,0.2,0.5,2.2,0.4,0.9,3.5,1.7,2.8,6.3,491707969.770508,88698.0469358158
1784,57.28121,-3.36177,822000,318000,0,0,0,0,0.1,0.3,0,0.3,0.6,0.1,0.2,0.8,0.1,0.4,1.8,0.4,0.7,2.9,1.2,2.4,6,491792874.89917,88705.7041278752
1785,57.28321,-3.16278,822000,330000,0,0,0,0,0,0.1,0,0.1,0.3,0,0.1,0.4,0,0.2,0.9,0,0.3,2,0.4,1.1,3.1,491868749.018066,88712.5463892981
1786,57.2849,-2.96377,822000,342000,0,0,0,0,0,0.2,0,0.1,0.4,0,0.1,0.4,0,0.1,1.4,0,0.4,2.2,0.5,1.3,3.4,491931761.636963,88718.2290112242
1787,57.28626,-2.76473,822000,354000,0,0,0,0,0,0.4,0,0.1,0.5,0,0.3,0.5,0,0.2,1.5,0.1,0.4,2.7,0.9,1.9,4,491983403.813721,88722.8858990275
1788,57.28732,-2.56568,822000,366000,0,0,0,0,0.1,0.2,0,0.1,0.3,0,0.2,0.4,0,0.2,1.2,0.1,0.5,2.2,1,1.7,3.4,492021870.451782,88726.353984993
1789,57.28805,-2.36662,822000,378000,0,0,0,0,0.2,0.2,0,0.1,0.3,0,0.2,0.5,0.1,0.2,0.9,0.2,0.4,1.8,1,1.8,3.2,492054064.255981,88729.2561714302
1790,57.28848,-2.16754,822000,390000,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0.2,0,0.1,0.3,0.1,0.2,0.7,0.4,0.8,1.8,492067698.705444,88730.4865991117
1791,57.28856,-1.96808,822000,402000,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0.1,0.2,0,0.1,0.4,0.3,0.4,0.9,493658045.226807,88874.1907472502
1792,57.28266,-7.34586,834000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,1,490662177.601074,88603.6740785327
1793,57.2911,-7.14715,834000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,493445412.137695,88854.8295495752
1794,57.30674,-6.75043,834000,114000,0,0,0,0,0,0.1,0,0,0.1,0,0,0.2,0,0.1,0.5,0,0.3,0.8,0.4,0.7,2,490250966.084961,88567.0009183337
1795,57.31405,-6.55212,834000,126000,0,0,0,0,0,0,0,0,0.1,0,0,0.3,0,0.1,0.4,0,0.2,0.9,0.3,0.7,2,490570855.657715,88595.8083338832
1796,57.32101,-6.35369,834000,138000,0,0,0,0,0.1,0.2,0,0.1,0.3,0,0.1,0.4,0,0.2,0.9,0.1,0.5,1.4,0.5,1.1,2.9,492106338.663574,88733.9707374051
1797,57.32775,-6.15497,834000,150000,0,0,0,0,0.2,0.2,0,0.2,0.4,0,0.2,0.4,0.1,0.3,1.1,0.2,0.6,1.3,0.8,1.4,3,492359978.478027,88756.8358285498
1798,57.33416,-5.95617,834000,162000,0,0,0,0,0.1,0.1,0,0.1,0.2,0,0.1,0.3,0,0.1,0.7,0,0.4,0.9,0.4,0.9,2.3,492606937.101074,88779.091781701
1799,57.34027,-5.75728,834000,174000,0,0,0,0,0.1,0.2,0,0.1,0.2,0,0.1,0.4,0,0.2,1,0.1,0.5,1.4,0.7,1.2,3,492837644.203613,88799.8786787073
1800,57.34606,-5.55832,834000,186000,0,0,0,0,0.2,0.3,0,0.1,0.3,0,0.1,0.5,0,0.3,1.3,0.2,0.8,2,1,1.5,3.4,493054871.95459,88819.4466159713
1801,57.35154,-5.35928,834000,198000,0,0,0,0,0,0.2,0,0.2,0.3,0,0.1,0.5,0,0.3,1,0.1,0.5,1.8,0.9,1.4,3.3,493258435.850098,88837.7799751621
1802,57.3567,-5.16018,834000,210000,0,0,0,0,0,0.2,0,0.1,0.3,0,0.1,0.2,0,0.1,0.7,0.1,0.2,1.3,0.4,0.9,2.6,493453799.168945,88855.3706953965
1803,57.36155,-4.96101,834000,222000,0,0,0,0,0,0.2,0,0.1,0.3,0,0.1,0.4,0,0.1,0.7,0,0.2,1.3,0.4,1.1,2.9,493639347.676514,88872.0747595182
1804,57.36608,-4.76177,834000,234000,0,0,0,0,0.2,0.4,0,0.3,0.6,0.1,0.3,0.7,0,0.4,1.2,0.4,0.8,2.5,1.3,2.1,4.7,493812878.341553,88887.6941957879
1805,57.3703,-4.56248,834000,246000,0,0,0,0,0.3,0.4,0.1,0.3,0.7,0.1,0.3,0.9,0,0.4,1.5,0.4,0.7,2.7,1.3,2.3,5,493971383.05835,88901.9585242281
1806,57.3742,-4.36314,834000,258000,0,0,0,0,0.2,0.3,0,0.3,0.6,0.1,0.3,0.7,0,0.2,1.1,0.3,0.6,2.1,1,1.9,4.4,494119545.330078,88915.2902081082
1807,57.37779,-4.16375,834000,270000,0,0,0,0,0.1,0.2,0,0.2,0.4,0,0.2,0.5,0,0.2,1.2,0.2,0.5,2,1,1.6,4.1,494252660.03125,88927.2662298492
1808,57.38106,-3.96431,834000,282000,0,0,0,0,0.2,0.4,0,0.2,0.5,0,0.2,0.7,0,0.2,1.4,0.2,0.6,2.2,1.1,1.7,4.6,494376818.383301,88938.4347099877
1809,57.38401,-3.76483,834000,294000,0,0,0,0,0.2,0.4,0,0.3,0.5,0,0.2,0.7,0,0.3,1.9,0.2,0.6,2.9,1.2,2.1,4.9,494494284.531982,88948.999766457
1810,57.38665,-3.56531,834000,306000,0,0,0,0,0.2,0.5,0,0.4,0.8,0.1,0.4,1,0.2,0.5,2.4,0.4,1,3.6,1.8,2.8,6.4,494591020.367188,88957.6998819329
1811,57.38898,-3.36577,834000,318000,0,0,0,0,0.3,0.5,0,0.5,0.8,0.2,0.4,1,0.2,0.6,2.3,0.6,1.1,3.7,2.1,3.2,6.9,494675654.51001,88965.3108952578
1812,57.39098,-3.16619,834000,330000,0,0,0,0,0,0.3,0,0.2,0.4,0,0.2,0.5,0.1,0.2,1.5,0.1,0.4,2.5,0.7,1.6,4.2,494751149.8396,88972.0989850814
1813,57.39267,-2.96659,834000,342000,0,0,0,0,0,0.2,0,0.1,0.4,0,0.2,0.5,0,0.1,1.4,0,0.4,2.2,0.5,1.5,3.6,494814857.37207,88977.8270192227
1814,57.39405,-2.76697,834000,354000,0,0,0,0,0.2,0.4,0,0.2,0.5,0,0.3,0.7,0.1,0.3,2,0.3,0.5,3.1,1.2,2.3,4.6,494867273.988525,88982.5397093751
1815,57.3951,-2.56734,834000,366000,0,0,0,0,0,0.2,0,0.1,0.4,0,0.2,0.5,0,0.2,1.3,0.2,0.5,2.2,1,1.9,3.2,494905331.104736,88985.9619584739
1816,57.39584,-2.36769,834000,378000,0,0,0,0,0,0.2,0,0.1,0.2,0,0.2,0.5,0.1,0.2,0.9,0.1,0.3,1.7,0.7,1.5,2.7,494938288.928345,88988.9243165833
1817,57.39627,-2.16804,834000,390000,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0.2,0,0.1,0.4,0,0.2,0.7,0.4,0.8,1.7,494961298.497681,88990.9928511993
1818,57.39638,-1.96838,834000,402000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.2,0.2,0.3,0.5,494960973.290527,88990.9642730259
1819,57.39615,-1.76833,834000,414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,496551575.822998,89134.2953877757
1820,57.38998,-7.36152,846000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,493527355.96875,88861.9939492607
1821,57.39834,-7.16251,846000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0.9,494470502.13916,88946.8745535201
1822,57.41403,-6.76479,846000,114000,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0.5,0,0.2,0.7,0.4,0.6,1.9,494442682.228516,88944.3599438937
1823,57.42142,-6.56568,846000,126000,0,0,0,0,0.1,0.2,0,0.1,0.3,0,0.1,0.4,0,0.2,0.8,0.1,0.5,1.3,0.5,0.9,2.4,494726796.512695,88969.9102882388
1824,57.42849,-6.36647,846000,138000,0,0,0,0,0.2,0.2,0,0.2,0.3,0,0.1,0.4,0,0.2,0.9,0.1,0.5,1.4,0.5,1.1,2.9,494989485.651855,88993.5280563572
1825,57.43525,-6.16717,846000,150000,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0.1,0.5,0,0.1,0.6,0.1,0.7,1.7,495242181.030762,89016.2406535427
1826,57.4417,-5.96779,846000,162000,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0.4,0,0.1,0.6,0.1,0.7,1.8,495488713.658203,89038.3940150056
1827,57.44783,-5.76832,846000,174000,0,0,0,0,0,0,0,0,0.2,0,0,0.3,0,0.1,0.8,0,0.3,1.1,0.2,0.8,2.4,495721742.961914,89059.3288061826
1828,57.45364,-5.56878,846000,186000,0,0,0,0,0.2,0.3,0,0.2,0.4,0,0.2,0.6,0,0.3,1.3,0.2,0.6,1.8,0.9,1.5,3.7,495940586.10498,89078.984729136
1829,57.45914,-5.36916,846000,198000,0,0,0,0,0.1,0.2,0,0.2,0.3,0,0.1,0.6,0,0.2,1.1,0.2,0.4,1.8,0.9,1.5,3.3,496150517.009277,89097.836282167
1830,57.46433,-5.16947,846000,210000,0,0,0,0,0,0.2,0,0.1,0.3,0,0.1,0.2,0,0,0.6,0,0.2,1.1,0.3,0.8,2.5,496352057.035156,89115.9305731298
1831,57.4692,-4.96971,846000,222000,0,0,0,0,0,0.3,0,0.1,0.3,0,0.1,0.3,0,0,0.7,0.1,0.4,1.2,0.4,1,2.8,496541165.438477,89132.9055678706
1832,57.47375,-4.7699,846000,234000,0,0,0,0,0,0.2,0,0.1,0.4,0,0.1,0.5,0,0.1,0.9,0.1,0.4,1.6,0.7,1.3,3.2,496713276.467041,89148.3515561702
1833,57.47798,-4.57002,846000,246000,0,0,0,0,0.3,0.4,0.1,0.4,0.8,0.2,0.4,1,0.1,0.6,1.7,0.6,1,3.1,1.7,2.8,5.5,496871766.033447,89162.5729131062
1834,57.4819,-4.37009,846000,258000,0,0,0,0,0.4,0.5,0.1,0.3,0.9,0.2,0.4,1,0.2,0.5,1.5,0.8,1,3,1.6,2.5,5.1,497022808.727295,89176.1238002843
1835,57.4855,-4.17012,846000,270000,0,0,0,0,0.2,0.4,0,0.2,0.7,0,0.2,0.7,0,0.2,1.1,0.3,0.6,2,1,1.7,3.7,497159672.355957,89188.4013351139
1836,57.48879,-3.97009,846000,282000,0,0,0,0,0.1,0.2,0,0.1,0.5,0,0.2,0.4,0,0.1,1,0.1,0.4,1.4,0.8,1.5,2.9,497285936.631592,89199.7261860047
1837,57.49175,-3.77003,846000,294000,0,0,0,0,0.2,0.5,0,0.3,0.7,0.1,0.3,0.9,0.1,0.3,1.7,0.3,0.7,2.5,1.2,2.2,4.9,497403633.945313,89210.2808639889
1838,57.4944,-3.56992,846000,306000,0,0,0,0,0.2,0.4,0,0.3,0.7,0.1,0.3,0.7,0,0.3,1.9,0.2,0.7,2.8,1.2,2.1,4.9,497502347.168457,89219.1328421311
1839,57.49674,-3.36979,846000,318000,0,0,0,0,0.2,0.4,0,0.2,0.6,0.1,0.3,0.8,0.1,0.3,2,0.3,0.7,3.3,1.4,2.5,5.7,497589630.748779,89226.959096612
1840,57.49875,-3.16963,846000,330000,0,0,0,0,0.2,0.4,0.1,0.3,0.6,0.2,0.3,0.8,0.2,0.3,2.1,0.5,0.9,3.2,1.6,2.7,6,497664222.116699,89233.6466104513
1841,57.50045,-2.96944,846000,342000,0,0,0,0,0.2,0.4,0,0.2,0.4,0.1,0.3,0.7,0,0.2,1.8,0.3,0.5,2.7,1,2.1,4.8,497729692.238037,89239.5157537411
1842,57.50183,-2.76923,846000,354000,0,0,0,0,0.2,0.4,0,0.3,0.6,0.1,0.4,0.8,0.2,0.5,2.1,0.4,0.7,3.2,1.6,2.6,5.2,497782988.134521,89244.2935941007
1843,57.50289,-2.56901,846000,366000,0,0,0,0,0.1,0.2,0,0.1,0.4,0.1,0.2,0.6,0.1,0.3,1.6,0.2,0.5,2.4,1.2,2.1,3.6,497823679.827393,89247.9414405137
1844,57.50363,-2.36877,846000,378000,0,0,0,0,0.1,0.2,0,0.1,0.3,0,0.2,0.4,0,0.2,1,0,0.3,1.6,0.9,1.5,2.8,497853189.414917,89250.5867042376
1845,57.50406,-2.16853,846000,390000,0,0,0,0,0,0.1,0,0.1,0.1,0,0.1,0.2,0,0.1,0.4,0,0.1,0.7,0.4,0.6,1.2,497875361.148071,89252.5734158158
1846,57.50417,-1.96828,846000,402000,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0.1,0.2,0.3,0.5,497877366.823608,89252.7534704893
1847,57.50396,-1.76804,846000,414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,497871960.215332,89252.2692508037
1848,57.48874,-7.57631,858000,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,494304790.694336,88932.5636896618
1849,57.4973,-7.37729,858000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.1,0.5,1.4,496424017.222168,89122.3915244663
1850,57.50566,-7.17791,858000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.3,1,496742739.131348,89150.9965624206
1851,57.52148,-6.77861,858000,114000,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0.3,0,0.2,0.7,0.3,0.5,1.8,496735166.333984,89150.7121508911
1852,57.52887,-6.57913,858000,126000,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0.3,0,0.2,0.7,0.3,0.6,1.8,497629303.163086,89230.5161651654
1853,57.53597,-6.37934,858000,138000,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0.5,0,0.1,0.7,0.1,0.7,1.9,497896247.549316,89254.4466955451
1854,57.54276,-6.17946,858000,150000,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0.3,0,0.4,1.1,498153437.248535,89277.4961371866
1855,57.54923,-5.97949,858000,162000,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.4,0,0.1,0.6,0.1,0.6,1.9,498406896.057129,89300.2048028961
1856,57.55538,-5.77944,858000,174000,0,0,0,0,0.2,0.2,0,0.2,0.4,0,0.2,0.4,0,0.3,1.1,0.2,0.6,1.6,0.9,1.3,3.4,498642722.379395,89321.328864133
1857,57.56122,-5.57931,858000,186000,0,0,0,0,0.1,0.2,0,0.1,0.4,0,0.2,0.4,0,0.2,1.1,0.2,0.5,1.5,0.8,1.2,3.1,498867181.424805,89341.4303214683
1858,57.56675,-5.3791,858000,198000,0,0,0,0,0.1,0.4,0,0.2,0.6,0,0.2,0.8,0,0.2,1.4,0.3,0.5,1.9,0.9,1.5,3.4,499076105.154785,89360.1363551586
1859,57.57195,-5.17883,858000,210000,0,0,0,0,0.1,0.4,0,0.2,0.4,0,0.2,0.7,0,0.3,1.1,0.3,0.5,1.9,1,1.5,3.3,499282810.279785,89378.6398321828
1860,57.57684,-4.97848,858000,222000,0,0,0,0,0,0.3,0,0.1,0.4,0,0.1,0.5,0,0.2,1,0.1,0.5,1.8,0.8,1.4,3.6,499474440.717773,89395.7902276977
1861,57.58141,-4.77808,858000,234000,0,0,0,0,0.2,0.3,0,0.3,0.5,0,0.3,0.6,0,0.5,1.3,0.4,0.9,2.2,1.1,2.2,4.3,499644409.671387,89410.9995425209
1862,57.58566,-4.57762,858000,246000,0,0,0,0,0.4,0.6,0.1,0.4,0.8,0.2,0.5,1,0.2,0.6,1.7,0.7,1.1,3.2,1.8,2.8,5.9,499805082.60376,89425.3744567057
1863,57.5896,-4.3771,858000,258000,0,0,0,0,0.3,0.5,0.1,0.3,0.7,0.1,0.4,0.9,0.1,0.4,1.3,0.5,0.7,2.8,1.4,2,4.6,499959269.921631,89439.1669381966
1864,57.59321,-4.17653,858000,270000,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0.3,0,0.1,0.7,0.1,0.5,1.1,500096227.914795,89451.41638456
1865,57.59651,-3.97592,858000,282000,0,0,0,0,0.1,0.2,0,0.1,0.3,0,0.1,0.4,0,0.1,0.7,0,0.3,1.2,0.5,1.1,2.2,500227807.498291,89463.1833673047
1866,57.59949,-3.77526,858000,294000,0,0,0,0.1,0.4,0.6,0.1,0.4,0.9,0.2,0.4,1,0.2,0.3,1.8,0.5,0.8,2.7,1.3,2.4,4.4,500343782.108887,89473.5529431175
1867,57.60215,-3.57457,858000,306000,0,0,0,0.2,0.6,0.7,0.1,0.5,1,0.3,0.6,1,0.5,0.6,2.2,0.9,1.2,3.3,1.9,3.2,5.8,500445511.094238,89482.648461523
1868,57.60449,-3.37384,858000,318000,0,0,0.1,0.1,0.4,0.6,0.1,0.4,0.9,0.4,0.5,0.9,0.4,0.5,1.8,0.7,1.1,3.2,1.7,2.8,5.7,500531195.635498,89490.30845619
1869,57.60652,-3.17309,858000,330000,0,0,0,0,0.3,0.6,0.1,0.3,0.8,0.2,0.5,0.9,0.1,0.3,1.8,0.5,0.9,2.7,1.5,2.6,5.2,500605266.386963,89496.9299949397
1870,57.60822,-2.97231,858000,342000,0,0,0,0,0.1,0.2,0,0.2,0.3,0.1,0.2,0.5,0,0.2,1.3,0.1,0.4,2,0.7,1.6,3.5,500671461.327881,89502.8470150983
1871,57.60961,-2.77151,858000,354000,0,0,0,0,0.1,0.2,0,0.1,0.3,0.1,0.2,0.5,0,0.2,1.5,0.2,0.4,2,0.6,1.7,3.7,500723731.531738,89507.5186932576
1872,57.61067,-2.57069,858000,366000,0,0,0,0,0.2,0.4,0,0.2,0.5,0.1,0.3,0.5,0.1,0.3,1.5,0.3,0.7,2.4,1,1.9,4.1,500764138.081787,89511.1300444448
1873,57.61142,-2.36987,858000,378000,0,0,0,0,0,0.2,0,0,0.2,0,0.1,0.2,0,0.1,0.7,0.1,0.3,1.3,0.6,1,2,500793893.901489,89513.7895235473
1874,57.61185,-2.16903,858000,390000,0,0,0,0,0,0.1,0,0,0.2,0,0.1,0.2,0,0.1,0.5,0,0.2,0.9,0.4,0.6,1.4,500813977.975708,89515.5840407221
1875,57.61196,-1.96819,858000,402000,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0.1,0.2,0.2,0.3,0.5,500820240.526489,89516.1441672555
1876,57.61189,-1.76688,858000,414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,503545214.927368,89760.6915093665
1877,57.5959,-7.59303,870000,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0.4,1.2,499013474.374512,89354.5300728537
1878,57.60461,-7.39317,870000,78000,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.3,0,0.1,0.4,0.1,0.5,1.5,499348651.921875,89384.5336889554
1879,57.61301,-7.19321,870000,90000,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.2,0,0,0.3,0.1,0.5,1.4,499668028.356445,89413.113160012
1880,57.62112,-6.99292,870000,102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,500594511.756348,89495.9998646308
1881,57.64344,-6.3923,870000,138000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0.3,1,500835379.171875,89517.4977408016
1882,57.65038,-6.19154,870000,150000,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.3,0,0.3,1.1,503067151.665527,89717.4500526844
1883,57.66294,-5.79064,870000,174000,0,0,0,0,0.1,0.2,0,0.1,0.2,0,0.1,0.3,0,0.1,0.9,0.1,0.3,1,0.5,1,2.7,501594917.306641,89585.3506082762
1884,57.6688,-5.58992,870000,186000,0,0,0,0,0.1,0.2,0,0.1,0.4,0,0.1,0.4,0,0.2,1,0.1,0.4,1.4,0.7,1.1,2.9,501824174.25293,89605.8209358496
